ITEM: TIMESTEP
0
ITEM: NUMBER OF ATOMS
416
ITEM: BOX BOUNDS sm sm sm
-0.5 0.5
-0.5 0.5
0 0
ITEM: ATOMS id type tag x y z vx vy vz s11 s22 s33 s12 s13 s23 volume 
1 1 1 -0.4624 -0.4124 0 0.1 0.1 0 -8.54018e-16 -8.54018e-16 -5.12411e-16 -3.41607e-16 0 0 0.000625 
2 1 2 -0.4874 -0.3624 0 0.1 0.1 0 -4.9106e-16 -5.76462e-16 -3.20257e-16 -2.13504e-16 0 0 0.000625 
3 1 3 -0.4624 -0.3874 0 0.1 0.1 0 -2.77556e-16 -3.62958e-16 -1.92154e-16 -1.28103e-16 0 0 0.000625 
4 1 4 -0.4624 -0.3624 0 0.1 0.1 0 -4.27009e-16 -4.27009e-16 -2.56205e-16 -1.70804e-16 0 0 0.000625 
5 1 5 -0.4874 -0.3374 0 0.1 0.1 0 1.06752e-16 5.33761e-16 1.92154e-16 1.28103e-16 0 0 0.000625 
6 1 6 -0.4874 -0.3124 0 0.1 0.1 0 -4.27009e-17 4.6971e-16 1.28103e-16 8.54018e-17 0 0 0.000625 
7 1 7 -0.4624 -0.3374 0 0.1 0.1 0 2.34855e-16 8.32667e-16 3.20257e-16 2.13504e-16 0 0 0.000625 
8 1 8 -0.4624 -0.3124 0 0.1 0.1 0 8.54018e-17 7.68616e-16 2.56205e-16 1.70804e-16 0 0 0.000625 
9 1 9 -0.4874 -0.2874 0 0.1 0.1 0 -2.77556e-16 -3.62958e-16 -1.92154e-16 -1.28103e-16 0 0 0.000625 
10 1 10 -0.4874 -0.2624 0 0.1 0.1 0 1.70804e-16 -1.70804e-16 0 0 0 0 0.000625 
11 1 11 -0.4624 -0.2874 0 0.1 0.1 0 -2.77556e-16 -3.62958e-16 -1.92154e-16 -1.28103e-16 0 0 0.000625 
12 1 12 -0.4624 -0.2624 0 0.1 0.1 0 1.70804e-16 -1.70804e-16 0 0 0 0 0.000625 
13 1 13 -0.4874 -0.2374 0 0.1 0.1 0 3.62958e-16 2.77556e-16 1.92154e-16 1.28103e-16 0 0 0.000625 
14 1 14 -0.4624 -0.2374 0 0.1 0.1 0 2.98906e-16 1.28103e-16 1.28103e-16 8.54018e-17 0 0 0.000625 
15 1 15 -0.4624 -0.2124 0 0.1 0.1 0 0 0 0 0 0 0 0.000625 
16 1 16 -0.4624 -0.1874 0 0.1 0.1 0 -1.92154e-16 4.05658e-16 6.40513e-17 4.27009e-17 0 0 0.000625 
17 1 17 -0.4124 -0.4624 0 0.1 0.1 0 -1.02482e-15 -6.83214e-16 -5.12411e-16 -3.41607e-16 0 0 0.000625 
18 1 18 -0.4374 -0.4374 0 0.1 0.1 0 -8.75368e-16 -6.19163e-16 -4.48359e-16 -2.98906e-16 0 0 0.000625 
19 1 19 -0.4374 -0.4124 0 0.1 0.1 0 1.70804e-16 -1.70804e-16 0 0 0 0 0.000625 
20 1 20 -0.4124 -0.4374 0 0.1 0.1 0 -6.19163e-16 -2.13505e-17 -1.92154e-16 -1.28103e-16 0 0 0.000625 
21 1 21 -0.4124 -0.4124 0 0.1 0.1 0 4.27009e-16 4.27009e-16 2.56205e-16 1.70804e-16 0 0 0.000625 
22 1 22 -0.4374 -0.3874 0 0.1 0.1 0 -1.06752e-16 -5.33761e-16 -1.92154e-16 -1.28103e-16 0 0 0.000625 
23 1 23 -0.4374 -0.3624 0 0.1 0.1 0 -5.55112e-16 -7.25915e-16 -3.84308e-16 -2.56205e-16 0 0 0.000625 
24 1 24 -0.4124 -0.3874 0 0.1 0.1 0 -2.34855e-16 -8.32667e-16 -3.20257e-16 -2.13504e-16 0 0 0.000625 
25 1 25 -0.4124 -0.3624 0 0.1 0.1 0 -6.83214e-16 -1.02482e-15 -5.12411e-16 -3.41607e-16 0 0 0.000625 
26 1 26 -0.4374 -0.3374 0 0.1 0.1 0 2.34855e-16 8.32667e-16 3.20257e-16 2.13504e-16 0 0 0.000625 
27 1 27 -0.4374 -0.3124 0 0.1 0.1 0 6.83214e-16 1.02482e-15 5.12411e-16 3.41607e-16 0 0 0.000625 
28 1 28 -0.4124 -0.3374 0 0.1 0.1 0 2.34855e-16 8.32667e-16 3.20257e-16 2.13504e-16 0 0 0.000625 
29 1 29 -0.4124 -0.3124 0 0.1 0.1 0 6.83214e-16 1.02482e-15 5.12411e-16 3.41607e-16 0 0 0.000625 
30 1 30 -0.4374 -0.2874 0 0.1 0.1 0 -1.49453e-16 -6.40513e-17 -6.40513e-17 -4.27009e-17 0 0 0.000625 
31 1 31 -0.4374 -0.2624 0 0.1 0.1 0 -2.98906e-16 -1.28103e-16 -1.28103e-16 -8.54018e-17 0 0 0.000625 
32 1 32 -0.4124 -0.2874 0 0.1 0.1 0 -1.49453e-16 -6.40513e-17 -6.40513e-17 -4.27009e-17 0 0 0.000625 
33 1 33 -0.4124 -0.2624 0 0.1 0.1 0 -2.98906e-16 -1.28103e-16 -1.28103e-16 -8.54018e-17 0 0 0.000625 
34 1 34 -0.4374 -0.2374 0 0.1 0.1 0 -1.06752e-16 -5.33761e-16 -1.92154e-16 -1.28103e-16 0 0 0.000625 
35 1 35 -0.4374 -0.2124 0 0.1 0.1 0 -5.55112e-16 -7.25915e-16 -3.84308e-16 -2.56205e-16 0 0 0.000625 
36 1 36 -0.4124 -0.2374 0 0.1 0.1 0 -2.34855e-16 -8.32667e-16 -3.20257e-16 -2.13504e-16 0 0 0.000625 
37 1 37 -0.4124 -0.2124 0 0.1 0.1 0 -6.83214e-16 -1.02482e-15 -5.12411e-16 -3.41607e-16 0 0 0.000625 
38 1 38 -0.4374 -0.1874 0 0.1 0.1 0 2.13505e-17 6.19163e-16 1.92154e-16 1.28103e-16 0 0 0.000625 
39 1 39 -0.4374 -0.1624 0 0.1 0.1 0 -2.77556e-16 4.9106e-16 6.40513e-17 4.27009e-17 0 0 0.000625 
40 1 40 -0.4124 -0.1874 0 0.1 0.1 0 -4.27009e-17 4.6971e-16 1.28103e-16 8.54018e-17 0 0 0.000625 
41 1 41 -0.4124 -0.1624 0 0.1 0.1 0 -3.41607e-16 3.41607e-16 0 0 0 0 0.000625 
42 1 42 -0.4124 -0.1374 0 0.1 0.1 0 -5.97812e-16 -2.56205e-16 -2.56205e-16 -1.70804e-16 0 0 0.000625 
43 1 43 -0.3874 -0.4624 0 0.1 0.1 0 4.6971e-16 -4.27009e-17 1.28103e-16 8.54018e-17 0 0 0.000625 
44 1 44 -0.3624 -0.4874 0 0.1 0.1 0 0 0 0 0 0 0 0.000625 
45 1 45 -0.3624 -0.4624 0 0.1 0.1 0 5.97812e-16 2.56205e-16 2.56205e-16 1.70804e-16 0 0 0.000625 
46 1 46 -0.3874 -0.4374 0 0.1 0.1 0 4.27009e-17 3.84308e-16 1.28103e-16 8.54018e-17 0 0 0.000625 
47 1 47 -0.3874 -0.4124 0 0.1 0.1 0 -1.06752e-16 3.20257e-16 6.40513e-17 4.27009e-17 0 0 0.000625 
48 1 48 -0.3624 -0.4374 0 0.1 0.1 0 -1.49453e-16 -6.40513e-17 -6.40513e-17 -4.27009e-17 0 0 0.000625 
49 1 49 -0.3624 -0.4124 0 0.1 0.1 0 -2.98906e-16 -1.28103e-16 -1.28103e-16 -8.54018e-17 0 0 0.000625 
50 1 50 -0.3874 -0.3874 0 0.1 0.1 0 -7.04565e-16 -7.89966e-16 -4.48359e-16 -2.98906e-16 0 0 0.000625 
51 1 51 -0.3874 -0.3624 0 0.1 0.1 0 -5.55112e-16 -7.25915e-16 -3.84308e-16 -2.56205e-16 0 0 0.000625 
52 1 52 -0.3624 -0.3874 0 0.1 0.1 0 -5.76462e-16 -4.9106e-16 -3.20257e-16 -2.13504e-16 0 0 0.000625 
53 1 53 -0.3624 -0.3624 0 0.1 0.1 0 -4.27009e-16 -4.27009e-16 -2.56205e-16 -1.70804e-16 0 0 0.000625 
54 1 54 -0.3874 -0.3374 0 0.1 0.1 0 -2.77556e-16 4.9106e-16 6.40513e-17 4.27009e-17 0 0 0.000625 
55 1 55 -0.3874 -0.3124 0 0.1 0.1 0 3.20257e-16 7.47266e-16 3.20257e-16 2.13504e-16 0 0 0.000625 
56 1 56 -0.3624 -0.3374 0 0.1 0.1 0 -3.41607e-16 3.41607e-16 0 0 0 0 0.000625 
57 1 57 -0.3624 -0.3124 0 0.1 0.1 0 2.56205e-16 5.97812e-16 2.56205e-16 1.70804e-16 0 0 0.000625 
58 1 58 -0.3874 -0.2874 0 0.1 0.1 0 -8.11317e-16 -4.6971e-16 -3.84308e-16 -2.56205e-16 0 0 0.000625 
59 1 59 -0.3874 -0.2624 0 0.1 0.1 0 -9.6077e-16 -5.33761e-16 -4.48359e-16 -2.98906e-16 0 0 0.000625 
60 1 60 -0.3624 -0.2874 0 0.1 0.1 0 -8.75368e-16 -6.19163e-16 -4.48359e-16 -2.98906e-16 0 0 0.000625 
61 1 61 -0.3624 -0.2624 0 0.1 0.1 0 -1.02482e-15 -6.83214e-16 -5.12411e-16 -3.41607e-16 0 0 0.000625 
62 1 62 -0.3874 -0.2374 0 0.1 0.1 0 -7.04565e-16 -7.89966e-16 -4.48359e-16 -2.98906e-16 0 0 0.000625 
63 1 63 -0.3874 -0.2124 0 0.1 0.1 0 -5.55112e-16 -7.25915e-16 -3.84308e-16 -2.56205e-16 0 0 0.000625 
64 1 64 -0.3624 -0.2374 0 0.1 0.1 0 -5.76462e-16 -4.9106e-16 -3.20257e-16 -2.13504e-16 0 0 0.000625 
65 1 65 -0.3624 -0.2124 0 0.1 0.1 0 -4.27009e-16 -4.27009e-16 -2.56205e-16 -1.70804e-16 0 0 0.000625 
66 1 66 -0.3874 -0.1874 0 0.1 0.1 0 4.05658e-16 6.61864e-16 3.20257e-16 2.13504e-16 0 0 0.000625 
67 1 67 -0.3874 -0.1624 0 0.1 0.1 0 8.54018e-16 8.54018e-16 5.12411e-16 3.41607e-16 0 0 0.000625 
68 1 68 -0.3624 -0.1874 0 0.1 0.1 0 6.61864e-16 1.25968e-15 5.76462e-16 3.84308e-16 0 0 0.000625 
69 1 69 -0.3624 -0.1624 0 0.1 0.1 0 1.11022e-15 1.45183e-15 7.68616e-16 5.12411e-16 0 0 0.000625 
70 1 70 -0.3874 -0.1374 0 0.1 0.1 0 5.33761e-16 1.06752e-16 1.92154e-16 1.28103e-16 0 0 0.000625 
71 1 71 -0.3624 -0.1374 0 0.1 0.1 0 3.41607e-16 -3.41607e-16 0 0 0 0 0.000625 
72 1 72 -0.3624 -0.1124 0 0.1 0.1 0 -2.56205e-16 -5.97812e-16 -2.56205e-16 -1.70804e-16 0 0 0.000625 
73 1 73 -0.3374 -0.4874 0 0.1 0.1 0 -2.13504e-17 2.34855e-16 6.40513e-17 4.27009e-17 0 0 0.000625 
74 1 74 -0.3374 -0.4624 0 0.1 0.1 0 4.27009e-16 4.27009e-16 2.56205e-16 1.70804e-16 0 0 0.000625 
75 1 75 -0.3124 -0.4874 0 0.1 0.1 0 1.06752e-16 5.33761e-16 1.92154e-16 1.28103e-16 0 0 0.000625 
76 1 76 -0.3124 -0.4624 0 0.1 0.1 0 5.55112e-16 7.25915e-16 3.84308e-16 2.56205e-16 0 0 0.000625 
77 1 77 -0.3374 -0.4374 0 0.1 0.1 0 3.20257e-16 -1.06752e-16 6.40513e-17 4.27009e-17 0 0 0.000625 
78 1 78 -0.3374 -0.4124 0 0.1 0.1 0 1.06752e-15 2.13504e-16 3.84308e-16 2.56205e-16 0 0 0.000625 
79 1 79 -0.3124 -0.4374 0 0.1 0.1 0 4.48359e-16 1.92154e-16 1.92154e-16 1.28103e-16 0 0 0.000625 
